gender,age,country,period,apps,n_unique_users,students,parents_of_children_0_4_years,parents_of_children_5_10_years,women_planning_a_baby,standard,premium_i_phone,other_premium,category
women,18-30,Ukraine,2019.2,iTaxi,145,0.00689655172413793,0.00689655172413793,0,0,0.924137931034483,0.0413793103448276,0.0344827586206897,Transportation
women,18-30,Other,2019.2,iTaxi,23,0,0,0,0,0.91304347826087,0.0434782608695652,0.0434782608695653,Transportation
women,31-50,Poland,2019.2,iTaxi,989,0,0.00404448938321537,0.0252780586450961,0.00101112234580384,0.904954499494439,0.0829120323559151,0.0121334681496461,Transportation
women,31-50,Ukraine,2019.2,iTaxi,245,0,0.00408163265306122,0.00408163265306122,0,0.930612244897959,0.0408163265306122,0.0285714285714286,Transportation
women,31-50,Other,2019.2,iTaxi,21,0,0,0,0,0.952380952380952,0.0476190476190476,0,Transportation
women,51-64,Poland,2019.2,iTaxi,230,0,0,0,0,0.943478260869565,0.0217391304347826,0.0347826086956522,Transportation
women,51-64,Ukraine,2019.2,iTaxi,81,0,0,0,0,0.950617283950617,0.0246913580246914,0.0246913580246914,Transportation
women,51-64,Other,2019.2,iTaxi,33,0,0,0,0,0.96969696969697,0,0.0303030303030303,Transportation
men,18-30,Poland,2020.1,iTaxi,4592,0.0522648083623693,0.00631533101045296,0.0187282229965157,0,0.842552264808362,0.0814459930313589,0.0760017421602788,Transportation
men,18-30,Ukraine,2020.1,iTaxi,1261,0.034892942109437,0.0277557494052339,0.00237906423473434,0,0.842981760507534,0.0840602696272799,0.0729579698651863,Transportation
men,18-30,Other,2020.1,iTaxi,99,0.0303030303030303,0.0101010101010101,0.0101010101010101,0,0.848484848484848,0.0707070707070707,0.0808080808080808,Transportation
men,31-50,Poland,2020.1,iTaxi,9730,0.0770811921891059,0.0040082219938335,0.00544707091469681,0,0.84224049331963,0.0525179856115108,0.105241521068859,Transportation
men,31-50,Ukraine,2020.1,iTaxi,2343,0,0.00469483568075117,0.030729833546735,0,0.843363209560393,0.0542040119504908,0.102432778489117,Transportation
men,31-50,Other,2020.1,iTaxi,146,0,0.00684931506849315,0.0205479452054795,0,0.849315068493151,0.0410958904109589,0.10958904109589,Transportation
men,51-64,Poland,2020.1,iTaxi,2171,0,0,0,0,0.84983878397052,0.0663288807001382,0.0838323353293413,Transportation
men,51-64,Ukraine,2020.1,iTaxi,547,0,0,0,0,0.853747714808044,0.036563071297989,0.109689213893967,Transportation
men,51-64,Other,2020.1,iTaxi,59,0,0,0,0,0.864406779661017,0.0508474576271187,0.0847457627118644,Transportation
women,18-30,Poland,2020.1,iTaxi,588,0.0119047619047619,0.00680272108843537,0.00510204081632653,0.00170068027210884,0.923469387755102,0.0663265306122449,0.0102040816326531,Transportation
women,18-30,Ukraine,2020.1,iTaxi,163,0.00613496932515337,0.00613496932515337,0,0,0.920245398773006,0.0429447852760736,0.0368098159509202,Transportation
women,18-30,Other,2020.1,iTaxi,26,0,0,0,0,0.923076923076923,0.0384615384615385,0.0384615384615384,Transportation
women,31-50,Poland,2020.1,iTaxi,1097,0,0.00455788514129444,0.0255241567912489,0.000911577028258888,0.902461257976299,0.0829535095715588,0.0145852324521423,Transportation
women,31-50,Ukraine,2020.1,iTaxi,276,0,0.0036231884057971,0.0036231884057971,0,0.931159420289855,0.0434782608695652,0.0253623188405797,Transportation
women,31-50,Other,2020.1,iTaxi,39,0,0,0,0,0.948717948717949,0.0256410256410256,0.0256410256410257,Transportation
women,51-64,Poland,2020.1,iTaxi,268,0,0,0,0,0.944029850746269,0.0223880597014925,0.0335820895522388,Transportation
women,51-64,Ukraine,2020.1,iTaxi,93,0,0,0,0,0.946236559139785,0.021505376344086,0.032258064516129,Transportation
women,51-64,Other,2020.1,iTaxi,41,0,0,0,0,0.951219512195122,0.024390243902439,0.0243902439024391,Transportation
men,18-30,Poland,2020.2,iTaxi,4787,0.0524336745351995,0.00647587215374974,0.0194276164612492,0,0.842698976394402,0.0814706496762064,0.0758303739293921,Transportation
men,18-30,Ukraine,2020.2,iTaxi,1375,0.0363636363636364,0.0283636363636364,0.00290909090909091,0,0.843636363636364,0.0843636363636364,0.0720000000000001,Transportation
men,18-30,Other,2020.2,iTaxi,118,0.0254237288135593,0.00847457627118644,0.0169491525423729,0,0.847457627118644,0.076271186440678,0.076271186440678,Transportation
men,31-50,Poland,2020.2,iTaxi,10491,0.077113716518921,0.00514726908778953,0.00562386807739968,0,0.842817653226575,0.0525212086550377,0.104661138118387,Transportation
men,31-50,Ukraine,2020.2,iTaxi,2537,0,0.00551832873472606,0.030744974379188,0,0.843515963736697,0.0543949546708711,0.102089081592432,Transportation
men,31-50,Other,2020.2,iTaxi,162,0,0.00617283950617284,0.0185185185185185,0,0.851851851851852,0.0432098765432099,0.104938271604938,Transportation
men,51-64,Poland,2020.2,iTaxi,2338,0,0,0,0,0.850299401197605,0.0662959794696322,0.083404619332763,Transportation
men,51-64,Ukraine,2020.2,iTaxi,604,0,0,0,0,0.85430463576159,0.0364238410596027,0.109271523178808,Transportation
men,51-64,Other,2020.2,iTaxi,66,0,0,0,0,0.863636363636364,0.0454545454545455,0.0909090909090909,Transportation
women,18-30,Poland,2020.2,iTaxi,644,0.0124223602484472,0.0077639751552795,0.0046583850931677,0.0015527950310559,0.923913043478261,0.0667701863354037,0.00931677018633536,Transportation
women,18-30,Ukraine,2020.2,iTaxi,179,0.00558659217877095,0.00558659217877095,0,0,0.921787709497207,0.0446927374301676,0.0335195530726258,Transportation
women,18-30,Other,2020.2,iTaxi,37,0,0,0,0,0.945945945945946,0.0540540540540541,0,Transportation
women,31-50,Poland,2020.2,iTaxi,1182,0,0.00423011844331641,0.0262267343485618,0.000846023688663283,0.915397631133672,0.0829103214890017,0.00169204737732653,Transportation
women,31-50,Ukraine,2020.2,iTaxi,304,0,0.00657894736842105,0.00657894736842105,0,0.93421052631579,0.0427631578947368,0.0230263157894737,Transportation
women,31-50,Other,2020.2,iTaxi,58,0,0,0,0,0.948275862068965,0.0344827586206897,0.0172413793103449,Transportation
women,51-64,Poland,2020.2,iTaxi,291,0,0,0,0,0.945017182130584,0.0240549828178694,0.0309278350515464,Transportation
women,51-64,Ukraine,2020.2,iTaxi,113,0,0,0,0,0.946902654867257,0.0265486725663717,0.0265486725663716,Transportation
women,51-64,Other,2020.2,iTaxi,59,0,0,0,0,0.949152542372881,0.0169491525423729,0.0338983050847458,Transportation
men,18-30,Poland,2019.2,Glover,1296,0.0825617283950617,0.0825617283950617,0.0108024691358025,0,0.916666666666667,0.0725308641975309,0.0108024691358025,Delivery
men,18-30,Ukraine,2019.2,Glover,566,0.0918727915194346,0.0954063604240283,0.0088339222614841,0,0.895759717314488,0.0830388692579505,0.0212014134275618,Delivery
men,18-30,Other,2019.2,Glover,222,0.0675675675675676,0.0720720720720721,0.0135135135135135,0,0.923423423423423,0.0720720720720721,0.00450450450450446,Delivery
men,31-50,Poland,2019.2,Glover,73,0.0136986301369863,0.0273972602739726,0.0410958904109589,0,0.904109589041096,0.0684931506849315,0.0273972602739727,Delivery
men,31-50,Ukraine,2019.2,Glover,32,0,0.03125,0.0625,0,0.90625,0.0625,0.03125,Delivery
men,31-50,Other,2019.2,Glover,12,0,0,0.0833333333333333,0,0.916666666666667,0.0833333333333333,0,Delivery
women,18-30,Poland,2019.2,Glover,81,0.037037037037037,0.0123456790123457,0.0246913580246914,0.0123456790123457,,,1,Delivery
women,18-30,Ukraine,2019.2,Glover,35,0.0571428571428571,0.0285714285714286,0.0285714285714286,0,0.885714285714286,0.0857142857142857,0.0285714285714286,Delivery
women,18-30,Other,2019.2,Glover,14,0,0,0,0,0.928571428571429,0.0714285714285714,0,Delivery
men,18-30,Poland,2020.1,Glover,2366,0.0832628909551987,0.0828402366863906,0.0105663567202029,0,0.917159763313609,0.0726965342349958,0.0101437024513947,Delivery
men,18-30,Ukraine,2020.1,Glover,1045,0.092822966507177,0.0966507177033493,0.00956937799043062,0,0.896650717703349,0.0832535885167464,0.0200956937799044,Delivery
men,18-30,Other,2020.1,Glover,411,0.0656934306569343,0.072992700729927,0.0121654501216545,0,0.924574209245742,0.0705596107055961,0.0048661800486618,Delivery
men,31-50,Poland,2020.1,Glover,136,0.0147058823529412,0.0220588235294118,0.0441176470588235,0,0.904411764705882,0.0514705882352941,0.0441176470588235,Delivery
men,31-50,Ukraine,2020.1,Glover,61,0,0.0163934426229508,0.0491803278688525,0,0.901639344262295,0.0491803278688525,0.0491803278688525,Delivery
men,31-50,Other,2020.1,Glover,23,0,0,0.0869565217391304,0,0.91304347826087,0.0434782608695652,0.0434782608695653,Delivery
women,18-30,Poland,2020.1,Glover,151,0.0397350993377484,0.0132450331125828,0.0198675496688742,0.0132450331125828,0.913907284768212,0.0728476821192053,0.0132450331125827,Delivery
women,18-30,Ukraine,2020.1,Glover,66,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0151515151515152,0.893939393939394,0.0909090909090909,0.0151515151515151,Delivery
women,18-30,Other,2020.1,Glover,27,0.037037037037037,0,0.037037037037037,0,0.925925925925926,0.0740740740740741,0,Delivery
men,18-30,Poland,2020.2,Glover,3527,0.0836404876665722,0.0830734335129005,0.0116246101502694,0,0.917777147717607,0.0728664587468103,0.00935639353558271,Delivery
men,18-30,Ukraine,2020.2,Glover,1576,0.0939086294416244,0.0977157360406091,0.0101522842639594,0,0.896573604060914,0.083756345177665,0.0196700507614214,Delivery
men,18-30,Other,2020.2,Glover,622,0.067524115755627,0.0739549839228296,0.0128617363344051,0,0.92443729903537,0.0723472668810289,0.00321543408360125,Delivery
men,31-50,Poland,2020.2,Glover,209,0.0143540669856459,0.0239234449760766,0.0430622009569378,0,0.904306220095694,0.0526315789473684,0.0430622009569379,Delivery
men,31-50,Ukraine,2020.2,Glover,95,0,0.0210526315789474,0.0526315789473684,0,0.894736842105263,0.0526315789473684,0.0526315789473684,Delivery
men,31-50,Other,2020.2,Glover,36,0,0.0277777777777778,0.0833333333333333,0,0.916666666666667,0.0555555555555556,0.0277777777777778,Delivery
men,51-64,Poland,2020.2,Glover,13,0,0,0,0,0.923076923076923,0.0769230769230769,0,Delivery
women,18-30,Poland,2020.2,Glover,230,0.0434782608695652,0.0130434782608696,0.0217391304347826,0.0130434782608696,0.917391304347826,0.0739130434782609,0.00869565217391299,Delivery
women,18-30,Ukraine,2020.2,Glover,103,0.058252427184466,0.0194174757281553,0.029126213592233,0.00970873786407767,0.893203883495146,0.087378640776699,0.0194174757281553,Delivery
women,18-30,Other,2020.2,Glover,43,0.0232558139534884,0.0232558139534884,0.0232558139534884,0,0.930232558139535,0.0697674418604651,0,Delivery
women,31-50,Poland,2020.2,Glover,17,0,0,0,0,0.882352941176471,0.0588235294117647,0.0588235294117647,Delivery
women,31-50,Ukraine,2020.2,Glover,11,0,0,0,0,0.909090909090909,0.0909090909090909,0,Delivery
men,18-30,Poland,2018.1,Takeaway,4584,0.0837696335078534,0.0846422338568936,0.012216404886562,0,0.917975567190227,0.0728621291448517,0.00916230366492143,Delivery
men,18-30,Ukraine,2018.1,Takeaway,2154,0.0937790157845868,0.0993500464252553,0.010213556174559,0,0.896471680594243,0.0840297121634169,0.0194986072423398,Delivery
men,18-30,Other,2018.1,Takeaway,407,0.0663390663390663,0.0737100737100737,0.0147420147420147,0,0.923832923832924,0.0712530712530713,0.00491400491400496,Delivery
men,31-50,Poland,2018.1,Takeaway,153,0.0130718954248366,0.0261437908496732,0.0457516339869281,0,0.901960784313725,0.0522875816993464,0.0457516339869281,Delivery
men,31-50,Ukraine,2018.1,Takeaway,72,0,0.0277777777777778,0.0555555555555556,0,0.902777777777778,0.0555555555555556,0.0416666666666666,Delivery
men,31-50,Other,2018.1,Takeaway,14,0,0,0.0714285714285714,0,0.928571428571429,0.0714285714285714,0,Delivery
men,51-64,Poland,2018.1,Takeaway,4,0,0,0,0,1,0,0,Delivery
men,51-64,Ukraine,2018.1,Takeaway,2,0,0,0,0,1,0,0,Delivery
women,18-30,Poland,2018.1,Takeaway,443,0.0451467268623025,0.0112866817155756,0.0225733634311512,0.0135440180586907,0.918735891647855,0.072234762979684,0.00902934537246047,Delivery
women,18-30,Ukraine,2018.1,Takeaway,208,0.0576923076923077,0.0240384615384615,0.0336538461538462,0.00961538461538462,0.899038461538462,0.0817307692307692,0.0192307692307692,Delivery
women,18-30,Other,2018.1,Takeaway,39,0.0256410256410256,0.0256410256410256,0.0256410256410256,0,0.923076923076923,0.0769230769230769,0,Delivery
women,31-50,Poland,2018.1,Takeaway,15,0,0,0,0,0.933333333333333,0.0666666666666667,0,Delivery
women,31-50,Ukraine,2018.1,Takeaway,7,0,0,0,0,0.857142857142857,0.142857142857143,0,Delivery
women,31-50,Other,2018.1,Takeaway,1,0,0,0,0,1,0,0,Delivery
men,18-30,Poland,2018.2,Takeaway,5204,0.084358186010761,0.0847425057647963,0.0124903920061491,0,0.918139892390469,0.0730207532667179,0.00883935434281325,Delivery
men,18-30,Ukraine,2018.2,Takeaway,2470,0.094331983805668,0.0995951417004049,0.0105263157894737,0,0.897165991902834,0.0838056680161943,0.0190283400809717,Delivery
men,18-30,Other,2018.2,Takeaway,471,0.0679405520169851,0.0764331210191083,0.0148619957537155,0,0.923566878980892,0.0721868365180467,0.00424628450106157,Delivery
men,31-50,Poland,2018.2,Takeaway,176,0.0113636363636364,0.0227272727272727,0.0454545454545455,0,0.903409090909091,0.0511363636363636,0.0454545454545454,Delivery
men,31-50,Ukraine,2018.2,Takeaway,85,0,0.0235294117647059,0.0588235294117647,0,0.905882352941176,0.0588235294117647,0.0352941176470588,Delivery
men,31-50,Other,2018.2,Takeaway,19,0,0,0.105263157894737,0,0.947368421052632,0.0526315789473684,0,Delivery
men,51-64,Poland,2018.2,Takeaway,9,0,0,0,0,0.888888888888889,0,0.111111111111111,Delivery
men,51-64,Ukraine,2018.2,Takeaway,6,0,0,0,0,0.833333333333333,0,0.166666666666667,Delivery
men,51-64,Other,2018.2,Takeaway,2,0,0,0,0,1,0,0,Delivery
women,18-30,Poland,2018.2,Takeaway,511,0.0469667318982387,0.0136986301369863,0.0234833659491194,0.0136986301369863,0.917808219178082,0.0724070450097847,0.00978473581213302,Delivery
women,18-30,Ukraine,2018.2,Takeaway,245,0.0571428571428571,0.0244897959183673,0.0326530612244898,0.0122448979591837,0.897959183673469,0.0857142857142857,0.0163265306122449,Delivery
women,18-30,Other,2018.2,Takeaway,49,0.0408163265306122,0.0204081632653061,0.0204081632653061,0,0.918367346938776,0.0816326530612245,0,Delivery
women,31-50,Poland,2018.2,Takeaway,21,0,0,0,0,0.904761904761905,0.0476190476190476,0.0476190476190477,Delivery
women,31-50,Ukraine,2018.2,Takeaway,11,0,0,0,0,0.909090909090909,0.0909090909090909,0,Delivery
women,31-50,Other,2018.2,Takeaway,5,0,0,0,0,1,0,0,Delivery
women,51-64,Poland,2018.2,Takeaway,2,0,0,0,0,1,0,0,Delivery
women,51-64,Ukraine,2018.2,Takeaway,2,0,0,0,0,1,0,0,Delivery
women,51-64,Other,2018.2,Takeaway,1,0,0,0,0,1,0,0,Delivery
men,18-30,Poland,2019.1,Takeaway,5884,0.0846363018354861,0.0854860639021074,0.0127464309993202,0,0.918592794017675,0.07324949014276,0.00815771583956493,Delivery
men,18-30,Ukraine,2019.1,Takeaway,2835,0.0955908289241623,0.100529100529101,0.0112874779541446,0,0.897707231040564,0.0843033509700176,0.017989417989418,Delivery
men,18-30,Other,2019.1,Takeaway,542,0.0701107011070111,0.0774907749077491,0.014760147601476,0,0.924354243542435,0.0719557195571956,0.00369003690036895,Delivery
men,31-50,Poland,2019.1,Takeaway,208,0.0144230769230769,0.0240384615384615,0.0432692307692308,0,0.903846153846154,0.0528846153846154,0.0432692307692307,Delivery
men,31-50,Ukraine,2019.1,Takeaway,105,0,0.0285714285714286,0.0571428571428571,0,0.904761904761905,0.0571428571428571,0.0380952380952381,Delivery
men,31-50,Other,2019.1,Takeaway,29,0,0.0344827586206897,0.103448275862069,0,0.931034482758621,0.0344827586206897,0.0344827586206897,Delivery
men,51-64,Poland,2019.1,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
men,51-64,Ukraine,2019.1,Takeaway,9,0,0,0,0,0.888888888888889,0,0.111111111111111,Delivery
men,51-64,Other,2019.1,Takeaway,7,0,0,0,0,1,0,0,Delivery
women,18-30,Poland,2019.1,Takeaway,591,0.0473773265651438,0.0152284263959391,0.0236886632825719,0.0135363790186125,0.918781725888325,0.0727580372250423,0.00846023688663289,Delivery
women,18-30,Ukraine,2019.1,Takeaway,284,0.0563380281690141,0.0246478873239437,0.0316901408450704,0.0105633802816901,0.897887323943662,0.0845070422535211,0.0176056338028169,Delivery
women,18-30,Other,2019.1,Takeaway,57,0.0350877192982456,0.0175438596491228,0.0175438596491228,0,0.929824561403509,0.0701754385964912,0,Delivery
women,31-50,Poland,2019.1,Takeaway,31,0,0,0.032258064516129,0,0.903225806451613,0.0645161290322581,0.032258064516129,Delivery
women,31-50,Ukraine,2019.1,Takeaway,17,0,0,0,0,0.882352941176471,0.0588235294117647,0.0588235294117647,Delivery
women,31-50,Other,2019.1,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
women,51-64,Poland,2019.1,Takeaway,4,0,0,0,0,1,0,0,Delivery
women,51-64,Ukraine,2019.1,Takeaway,4,0,0,0,0,1,0,0,Delivery
women,51-64,Other,2019.1,Takeaway,4,0,0,0,0,1,0,0,Delivery
men,18-30,Poland,2019.2,Takeaway,6519,0.0854425525387329,0.085902745819911,0.0131922073937721,0,0.918852584752263,0.0733241294677098,0.00782328578002756,Delivery
men,18-30,Ukraine,2019.2,Takeaway,3174,0.0964083175803403,0.102079395085066,0.0113421550094518,0,0.898235664776308,0.0841209829867675,0.017643352236925,Delivery
men,18-30,Other,2019.2,Takeaway,607,0.070840197693575,0.0790774299835255,0.014827018121911,0,0.925864909390445,0.0724876441515651,0.00164744645799009,Delivery
men,31-50,Poland,2019.2,Takeaway,235,0.0170212765957447,0.025531914893617,0.0425531914893617,0,0.906382978723404,0.051063829787234,0.0425531914893618,Delivery
men,31-50,Ukraine,2019.2,Takeaway,120,0,0.025,0.0583333333333333,0,0.9,0.0583333333333333,0.0416666666666666,Delivery
men,31-50,Other,2019.2,Takeaway,34,0,0.0294117647058824,0.0882352941176471,0,0.911764705882353,0.0294117647058824,0.0588235294117647,Delivery
men,51-64,Poland,2019.2,Takeaway,19,0,0,0,0,0.894736842105263,0.0526315789473684,0.0526315789473684,Delivery
men,51-64,Ukraine,2019.2,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
men,51-64,Other,2019.2,Takeaway,14,0,0,0,0,0.928571428571429,0.0714285714285714,0,Delivery
women,18-30,Poland,2019.2,Takeaway,668,0.0479041916167665,0.0149700598802395,0.0239520958083832,0.0134730538922156,0.919161676646707,0.0733532934131737,0.00748502994011979,Delivery
women,18-30,Ukraine,2019.2,Takeaway,321,0.0560747663551402,0.0280373831775701,0.0342679127725857,0.0124610591900312,0.897196261682243,0.0841121495327103,0.0186915887850467,Delivery
women,18-30,Other,2019.2,Takeaway,71,0.0422535211267606,0.0140845070422535,0.028169014084507,0,0.929577464788732,0.0704225352112676,0,Delivery
women,31-50,Poland,2019.2,Takeaway,42,0,0,0.0238095238095238,0,0.904761904761905,0.0714285714285714,0.0238095238095238,Delivery
women,31-50,Ukraine,2019.2,Takeaway,23,0,0,0.0434782608695652,0,0.91304347826087,0.0869565217391304,0,Delivery
women,31-50,Other,2019.2,Takeaway,15,0,0,0.0666666666666667,0,0.933333333333333,0.0666666666666667,0,Delivery
women,51-64,Poland,2019.2,Takeaway,10,0,0,0,0,0.9,0,0.1,Delivery
women,51-64,Ukraine,2019.2,Takeaway,5,0,0,0,0,1,0,0,Delivery
women,51-64,Other,2019.2,Takeaway,9,0,0,0,0,0.888888888888889,0,0.111111111111111,Delivery
men,18-30,Poland,2020.1,Takeaway,7185,0.0857341684064022,0.0868475991649269,0.013500347947112,0,0.919415448851774,0.0734864300626305,0.00709812108559504,Delivery
men,18-30,Ukraine,2020.1,Takeaway,3543,0.0968106124753034,0.10189105278013,0.0121366073948631,0,0.898673440587073,0.0843917583968388,0.016934801016088,Delivery
men,18-30,Other,2020.1,Takeaway,676,0.0710059171597633,0.0784023668639053,0.0162721893491124,0,0.92603550295858,0.0724852071005917,0.00147928994082847,Delivery
men,31-50,Poland,2020.1,Takeaway,270,0.0185185185185185,0.0259259259259259,0.0444444444444445,0,0.907407407407407,0.0518518518518519,0.0407407407407407,Delivery
men,31-50,Ukraine,2020.1,Takeaway,141,0,0.0283687943262411,0.0567375886524823,0,0.900709219858156,0.0567375886524823,0.0425531914893618,Delivery
men,31-50,Other,2020.1,Takeaway,47,0,0.0212765957446809,0.106382978723404,0,0.914893617021277,0.0425531914893617,0.0425531914893618,Delivery
men,51-64,Poland,2020.1,Takeaway,28,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,Delivery
men,51-64,Ukraine,2020.1,Takeaway,17,0,0,0,0,0.941176470588235,0.0588235294117647,0,Delivery
men,51-64,Other,2020.1,Takeaway,17,0,0,0,0,0.941176470588235,0.0588235294117647,0,Delivery
women,18-30,Poland,2020.1,Takeaway,744,0.0483870967741936,0.0161290322580645,0.0241935483870968,0.0134408602150538,0.919354838709677,0.0739247311827957,0.00672043010752688,Delivery
women,18-30,Ukraine,2020.1,Takeaway,360,0.0583333333333333,0.0277777777777778,0.0333333333333333,0.0111111111111111,0.9,0.0833333333333333,0.0166666666666666,Delivery
women,18-30,Other,2020.1,Takeaway,87,0.0344827586206897,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.931034482758621,0.0689655172413793,0,Delivery
women,31-50,Poland,2020.1,Takeaway,52,0,0.0192307692307692,0.0192307692307692,0,0.903846153846154,0.0576923076923077,0.0384615384615384,Delivery
women,31-50,Ukraine,2020.1,Takeaway,33,0,0,0.0303030303030303,0,0.909090909090909,0.0606060606060606,0.0303030303030303,Delivery
women,31-50,Other,2020.1,Takeaway,20,0,0,0.05,0,0.95,0.05,0,Delivery
women,51-64,Poland,2020.1,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
women,51-64,Ukraine,2020.1,Takeaway,11,0,0,0,0,0.909090909090909,0.0909090909090909,0,Delivery
women,51-64,Other,2020.1,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
men,18-30,Poland,2020.2,Takeaway,7454,0.0863965656023611,0.0873356587067346,0.0136839280922994,0,0.91977461765495,0.0735175744566676,0.00670780788838199,Delivery
men,18-30,Ukraine,2020.2,Takeaway,3726,0.0971551261406334,0.102791196994096,0.0131508319914117,0,0.898819108964037,0.084272678475577,0.0169082125603864,Delivery
men,18-30,Other,2020.2,Takeaway,716,0.0726256983240224,0.0782122905027933,0.0153631284916201,0,0.927374301675978,0.0726256983240224,0,Delivery
men,31-50,Poland,2020.2,Takeaway,289,0.0173010380622837,0.027681660899654,0.0449826989619377,0,0.906574394463668,0.0519031141868512,0.0415224913494809,Delivery
men,31-50,Ukraine,2020.2,Takeaway,155,0,0.032258064516129,0.0580645161290323,0,0.903225806451613,0.0516129032258065,0.0451612903225807,Delivery
men,31-50,Other,2020.2,Takeaway,52,0,0.0384615384615385,0.0961538461538462,0,0.923076923076923,0.0384615384615385,0.0384615384615384,Delivery
men,51-64,Poland,2020.2,Takeaway,38,0,0,0,0,0.921052631578947,0.0526315789473684,0.0263157894736843,Delivery
men,51-64,Ukraine,2020.2,Takeaway,23,0,0,0,0,0.91304347826087,0.0434782608695652,0.0434782608695653,Delivery
men,51-64,Other,2020.2,Takeaway,25,0,0,0,0,0.92,0.04,0.0399999999999999,Delivery
women,18-30,Poland,2020.2,Takeaway,785,0.0484076433121019,0.0165605095541401,0.024203821656051,0.0140127388535032,0.919745222929936,0.0738853503184713,0.00636942675159236,Delivery
women,18-30,Ukraine,2020.2,Takeaway,380,0.0578947368421053,0.0289473684210526,0.0342105263157895,0.0131578947368421,0.9,0.0842105263157895,0.0157894736842105,Delivery
women,18-30,Other,2020.2,Takeaway,97,0.0412371134020619,0.0206185567010309,0.0309278350515464,0.0103092783505155,0.927835051546392,0.0721649484536082,0,Delivery
women,31-50,Poland,2020.2,Takeaway,60,0,0.0166666666666667,0.0333333333333333,0,0.9,0.0666666666666667,0.0333333333333333,Delivery
women,31-50,Ukraine,2020.2,Takeaway,36,0,0,0.0277777777777778,0,0.888888888888889,0.0833333333333333,0.0277777777777778,Delivery
women,31-50,Other,2020.2,Takeaway,30,0,0,0.0333333333333333,0,0.933333333333333,0.0666666666666667,0,Delivery
women,51-64,Poland,2020.2,Takeaway,19,0,0,0,0,0.894736842105263,0.0526315789473684,0.0526315789473684,Delivery
women,51-64,Ukraine,2020.2,Takeaway,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
women,51-64,Other,2020.2,Takeaway,13,0,0,0,0,0.923076923076923,0.0769230769230769,0,Delivery
men,18-30,Poland,2020.1,Bolt Courier,407,0,0,0,0,,,1,Delivery
men,18-30,Ukraine,2020.1,Bolt Courier,178,0,0,0,0,,,1,Delivery
men,18-30,Other,2020.1,Bolt Courier,70,0,0,0,0,,,1,Delivery
women,18-30,Poland,2020.1,Bolt Courier,25,0,0,0,0,,,1,Delivery
women,18-30,Ukraine,2020.1,Bolt Courier,11,0,0,0,0,,,1,Delivery
men,18-30,Poland,2020.2,Bolt Courier,728,0,0,0,0,0.924450549450549,0.0714285714285714,0.00412087912087911,Delivery
men,18-30,Ukraine,2020.2,Bolt Courier,322,0,0,0,0,0.903726708074534,0.0652173913043478,0.0310559006211181,Delivery
men,18-30,Other,2020.2,Bolt Courier,127,0,0,0,0,0.897637795275591,0.0708661417322835,0.031496062992126,Delivery
women,18-30,Poland,2020.2,Bolt Courier,46,0,0,0,0,0.891304347826087,0.0652173913043478,0.0434782608695653,Delivery
women,18-30,Ukraine,2020.2,Bolt Courier,20,0,0,0,0,0.9,0.05,0.0499999999999999,Delivery
men,18-30,Poland,2018.1,Wolt,1334,0.0824587706146927,0.0824587706146927,0.0104947526236882,0,0.917541229385307,0.0727136431784108,0.00974512743628186,Delivery
men,18-30,Ukraine,2018.1,Wolt,645,0.0914728682170543,0.0945736434108527,0.00775193798449612,0,0.896124031007752,0.0837209302325582,0.0201550387596899,Delivery
men,18-30,Other,2018.1,Wolt,393,0.0661577608142494,0.0712468193384224,0.0127226463104326,0,0.923664122137404,0.0712468193384224,0.00508905852417307,Delivery
men,31-50,Poland,2018.1,Wolt,26,0,0.0384615384615385,0.0384615384615385,0,0.884615384615385,0.0769230769230769,0.0384615384615385,Delivery
men,31-50,Ukraine,2018.1,Wolt,13,0,0,0.0769230769230769,0,0.923076923076923,0.0769230769230769,0,Delivery
women,18-30,Poland,2018.1,Wolt,89,0.0449438202247191,0.0112359550561798,0.0224719101123596,0.0112359550561798,0.921348314606742,0.0674157303370787,0.0112359550561798,Delivery
women,18-30,Ukraine,2018.1,Wolt,43,0.0465116279069767,0.0232558139534884,0.0232558139534884,0,0.906976744186047,0.0930232558139535,0,Delivery
women,18-30,Other,2018.1,Wolt,26,0.0384615384615385,0,0.0384615384615385,0,0.923076923076923,0.0769230769230769,0,Delivery
men,18-30,Poland,2018.2,Wolt,1507,0.0822826808228268,0.0822826808228268,0.0112806901128069,0,0.917053749170537,0.072992700729927,0.00995355009953547,Delivery
men,18-30,Ukraine,2018.2,Wolt,738,0.0921409214092141,0.0962059620596206,0.00813008130081301,0,0.895663956639566,0.0826558265582656,0.0216802168021679,Delivery
men,18-30,Other,2018.2,Wolt,451,0.0665188470066519,0.0731707317073171,0.0133037694013304,0,0.924611973392461,0.0709534368070954,0.00443458980044353,Delivery
